time,Rainfall,Max_Temp,Soil_Moisture,SPI
1989-09-24,44.82272441625378,32.889797,300.83868408203125,-0.0339490838088492
1989-10-01,53.09953938269593,30.815634,299.5268249511719,0.3886180523299278
1990-06-03,2.638425321202644,39.279205,310.0772399902344,0.0
1990-06-10,2.363921395863277,40.584625,312.2854309082031,0.0
1990-06-17,10.57890470644092,37.70517,310.8772888183594,0.0
1990-06-24,98.71159775152694,33.237755,306.96514892578125,0.3172740715341913
1990-07-01,61.68238948796788,32.131973,304.9118347167969,0.482188154505024
1990-07-08,109.90223394114062,31.404013,303.166015625,1.3281599370526156
1990-07-15,134.46938759083076,30.695034,301.37567138671875,1.949709490313346
1990-07-22,94.9997830065715,30.931498,300.8396911621094,1.832840943193748
1990-07-29,113.13736863271164,30.758097,300.6278991699219,2.247255605048639
1990-08-05,81.09617629859352,30.60517,300.39019775390625,2.094098350701029
1990-08-12,58.7901003841773,33.006325,301.23297119140625,1.4030187964533911
1990-08-19,60.23553801569952,32.12551,301.1286926269531,1.0032341159269342
1990-08-26,11.910914069599045,33.44755,302.3070983886719,-0.7134875371782889
1990-09-02,20.13402190652207,33.319252,301.89996337890625,-1.8852886965995608
1990-09-09,49.52049666436484,31.927551,301.24188232421875,-1.4014110953453158
1990-09-16,45.31654484232847,32.14,300.8479309082031,-1.3095106253226072
1990-09-23,34.83680973017085,30.909525,300.10089111328125,-0.6322105471786985
1990-09-30,56.44051353935234,31.582108,300.0046081542969,0.1727360433056077
1991-06-02,0.6336087988295259,38.567383,311.20166015625,0.0
1991-06-09,23.645763040866942,36.74415,309.9472351074219,0.0
1991-06-16,84.79750360744278,33.10551,305.8678894042969,0.0
1991-06-23,18.111928685874183,37.19286,309.6886901855469,0.5208112642228037
1991-06-30,6.903330006956184,38.71449,310.8002014160156,-0.0525591092810013
1991-07-07,39.036231970156194,36.363605,307.7509765625,-0.4445098745074237
1991-07-14,21.951878912012724,36.231293,307.5717468261719,-1.8000304555834543
1991-07-21,46.67127843682457,33.421497,305.74072265625,-1.9889494616301104
1991-07-28,56.60464075267532,32.846054,304.678955078125,-1.4714650180988718
1991-08-04,91.93120043591534,31.65381,303.03887939453125,-0.894937569370699
1991-08-11,94.75069468003446,31.276733,302.2182006835937,0.5232014321735861
1991-08-18,97.42923392730692,31.291973,301.5871276855469,1.4703027592626583
1991-08-25,58.25106522465383,32.129864,301.697509765625,1.735986825175792
1991-09-01,97.3140628757703,31.024424,300.6922302246094,2.2523393443462063
1991-09-08,135.92394873459082,30.490068,299.9785461425781,2.386602263926432
1991-09-15,43.61459046615845,32.096462,300.854248046875,1.4186571144623006
1991-09-22,15.682086857538806,33.471905,300.9803161621094,1.2350550093346748
1991-09-29,6.100412296933414,33.97721,300.6201171875,0.3813122803736853
1991-10-06,0.0300359462734556,33.880474,299.5596618652344,-0.8560181498407254
1992-06-07,0.776308043893889,42.1334,310.6037902832031,0.0
1992-06-14,15.481576388497857,39.079525,311.21881103515625,0.0
1992-06-21,2.800526250969537,38.19354,310.54132080078125,0.0
1992-06-28,40.88305142285289,37.037754,309.55743408203125,-1.0383849904174045
1992-07-05,11.908177006690607,38.307007,310.1976013183594,-1.4887771611650262
1992-07-12,31.13973023505868,37.111973,308.4670104980469,-1.7914653156702476
1992-07-19,132.15285894595576,32.969593,302.7929992675781,-0.634658198920362
1992-07-26,82.09002132430999,31.815372,302.6991577148437,-0.271302553111825
1992-08-02,51.96462718035727,31.825033,302.2917175292969,0.2655214882706057
1992-08-09,86.81705156569608,31.835577,301.86981201171875,1.4787965471991076
1992-08-16,33.28065837117551,33.154354,302.8430480957031,-0.0022420946184238
